time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-9-19 20:9:48:853,WT901BLE67(2D08F28EB913),7.807,11.236,10.315,-429.443,-692.261,-234.253,79.58,43.98,21.17,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:853,WT901BLE67(2D08F28EB913),7.772,11.181,10.296,-433.96,-700.317,-238.831,79.78,44.18,21.21,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:853,WT901BLE67(2D08F28EB913),7.737,11.125,10.277,-438.538,-708.252,-243.835,80.16,44.36,21.31,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:881,WT901BLE67(2D08F28EB913),7.701,11.067,10.257,-441.65,-716.003,-247.925,80.6,44.6,21.55,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:881,WT901BLE67(2D08F28EB913),7.666,11.01,10.237,-443.909,-722.961,-250.183,81.07,44.97,21.86,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:881,WT901BLE67(2D08F28EB913),7.63,10.952,10.217,-443.604,-727.539,-252.441,81.34,45.21,22.1,79.283,-47.442,-226.792,0.75034,0.53104,0.37354,-0.12384,26.4,10080.1.13,0.0
2024-9-19 20:9:48:882,WT901BLE67(2D08F28EB913),7.595,10.894,10.197,-441.956,-730.53,-251.648,81.79,45.31,22.52,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:910,WT901BLE67(2D08F28EB913),7.56,10.835,10.177,-439.514,-731.506,-247.864,82.48,45.08,23.55,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:911,WT901BLE67(2D08F28EB913),7.525,10.776,10.157,-437.073,-731.628,-242.31,82.94,44.77,24.36,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:911,WT901BLE67(2D08F28EB913),7.491,10.718,10.138,-434.021,-729.675,-237.732,83.13,44.38,24.94,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:911,WT901BLE67(2D08F28EB913),7.456,10.66,10.119,-432.19,-727.234,-233.337,83.2,43.9,25.48,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:970,WT901BLE67(2D08F28EB913),7.422,10.602,10.101,-429.688,-724.548,-231.14,82.94,43.52,25.89,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:970,WT901BLE67(2D08F28EB913),7.388,10.543,10.082,-428.772,-722.595,-231.018,82.43,43.31,26.17,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:970,WT901BLE67(2D08F28EB913),7.353,10.486,10.063,-429.016,-722.351,-232.91,81.83,43.21,26.46,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:970,WT901BLE67(2D08F28EB913),7.318,10.428,10.045,-433.228,-725.525,-235.84,81.57,43.27,26.93,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:999,WT901BLE67(2D08F28EB913),7.283,10.37,10.025,-439.636,-733.887,-242.676,81.64,43.35,27.59,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:999,WT901BLE67(2D08F28EB913),7.247,10.311,10.006,-447.51,-744.751,-247.681,82.23,43.53,28.37,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:48:999,WT901BLE67(2D08F28EB913),7.21,10.25,9.986,-454.285,-752.93,-252.136,82.28,43.59,28.48,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:0,WT901BLE67(2D08F28EB913),7.173,10.19,9.965,-461.121,-759.583,-257.996,82.41,43.43,28.5,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:30,WT901BLE67(2D08F28EB913),7.135,10.129,9.945,-466.858,-767.212,-263.55,82.64,43.4,28.44,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:31,WT901BLE67(2D08F28EB913),7.098,10.067,9.923,-471.497,-775.757,-267.212,82.79,43.87,28.15,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:31,WT901BLE67(2D08F28EB913),7.06,10.005,9.902,-472.656,-780.884,-270.569,82.69,44.41,27.81,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:31,WT901BLE67(2D08F28EB913),7.022,9.942,9.88,-472.473,-786.316,-274.536,83.05,44.95,27.39,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:92,WT901BLE67(2D08F28EB913),6.984,9.879,9.858,-471.191,-791.748,-273.01,83.57,45.18,27.58,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:92,WT901BLE67(2D08F28EB913),6.947,9.815,9.836,-470.398,-796.387,-269.836,83.88,45.1,27.47,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:92,WT901BLE67(2D08F28EB913),6.91,9.752,9.815,-467.896,-796.814,-266.174,84.01,44.75,27.39,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:92,WT901BLE67(2D08F28EB913),6.873,9.688,9.794,-465.027,-794.067,-261.902,84.16,44.43,27.4,79.283,-47.442,-226.792,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:120,WT901BLE67(2D08F28EB913),6.835,9.625,9.773,-461.609,-789.063,-259.583,84.14,44.09,27.43,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:121,WT901BLE67(2D08F28EB913),6.799,9.562,9.752,-459.656,-785.339,-257.263,84.16,43.72,27.69,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:121,WT901BLE67(2D08F28EB913),6.762,9.499,9.731,-458.435,-783.447,-256.653,84.14,43.49,28.1,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:121,WT901BLE67(2D08F28EB913),6.726,9.437,9.711,-458.984,-784.119,-256.531,84.16,43.61,28.39,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:154,WT901BLE67(2D08F28EB913),6.688,9.374,9.69,-460.266,-786.865,-258.728,84.11,43.7,28.62,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:154,WT901BLE67(2D08F28EB913),6.651,9.311,9.67,-463.562,-792.358,-261.78,84.17,43.84,28.86,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:154,WT901BLE67(2D08F28EB913),6.614,9.247,9.648,-467.773,-800.049,-266.418,84.36,43.91,29.17,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:154,WT901BLE67(2D08F28EB913),6.576,9.183,9.627,-473.389,-809.265,-270.813,84.62,43.9,29.37,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:211,WT901BLE67(2D08F28EB913),6.537,9.117,9.605,-477.966,-817.505,-273.926,85.0,43.92,29.64,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:211,WT901BLE67(2D08F28EB913),6.499,9.052,9.583,-483.215,-825.012,-277.649,85.41,44.01,29.72,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:211,WT901BLE67(2D08F28EB913),6.459,8.985,9.561,-487.061,-832.642,-281.433,85.89,44.09,29.82,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:211,WT901BLE67(2D08F28EB913),6.42,8.918,9.538,-491.394,-840.332,-283.691,86.39,44.4,29.93,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:240,WT901BLE67(2D08F28EB913),6.38,8.851,9.516,-493.591,-846.68,-285.034,86.71,45.15,29.98,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:241,WT901BLE67(2D08F28EB913),6.341,8.783,9.493,-494.995,-850.83,-286.255,86.79,45.69,29.82,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:241,WT901BLE67(2D08F28EB913),6.301,8.715,9.47,-493.958,-854.187,-285.583,87.28,46.09,29.97,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:241,WT901BLE67(2D08F28EB913),6.262,8.646,9.447,-493.164,-857.422,-281.738,87.92,46.35,30.27,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:270,WT901BLE67(2D08F28EB913),6.223,8.578,9.425,-490.479,-858.337,-277.222,88.09,46.52,30.17,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:270,WT901BLE67(2D08F28EB913),6.184,8.509,9.402,-487.244,-856.689,-272.766,88.19,46.75,30.06,81.608,-46.283,-219.892,0.73447,0.52753,0.41083,-0.11563,26.4,10080.1.13,0.0
2024-9-19 20:9:49:270,WT901BLE67(2D08F28EB913),6.146,8.441,9.381,-482.788,-853.882,-270.447,88.02,46.79,29.79,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:271,WT901BLE67(2D08F28EB913),6.107,8.373,9.359,-480.042,-851.685,-268.555,87.79,46.83,29.62,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:330,WT901BLE67(2D08F28EB913),6.069,8.305,9.338,-477.295,-850.403,-269.287,87.46,47.1,29.48,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:331,WT901BLE67(2D08F28EB913),6.031,8.236,9.316,-476.44,-850.83,-271.301,87.14,47.5,29.26,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:331,WT901BLE67(2D08F28EB913),5.993,8.168,9.294,-476.746,-852.722,-274.78,86.78,47.7,29.17,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:331,WT901BLE67(2D08F28EB913),5.958,8.1,9.272,-480.896,-857.361,-278.931,86.61,47.74,29.44,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:360,WT901BLE67(2D08F28EB913),5.919,8.038,9.252,-485.779,-866.211,-285.522,86.81,47.7,29.71,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:360,WT901BLE67(2D08F28EB913),5.879,7.968,9.229,-491.821,-876.282,-290.283,87.24,47.54,30.14,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:360,WT901BLE67(2D08F28EB913),5.839,7.898,9.206,-496.887,-884.644,-294.617,87.65,47.42,30.54,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:360,WT901BLE67(2D08F28EB913),5.799,7.827,9.182,-502.502,-892.029,-299.805,88.12,47.36,30.89,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:420,WT901BLE67(2D08F28EB913),5.758,7.755,9.157,-506.287,-899.353,-303.894,88.63,47.44,31.19,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:420,WT901BLE67(2D08F28EB913),5.718,7.683,9.133,-509.705,-907.288,-306.641,89.15,47.79,31.4,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:420,WT901BLE67(2D08F28EB913),5.677,7.61,9.108,-510.315,-915.588,-308.167,89.7,48.03,31.9,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:420,WT901BLE67(2D08F28EB913),5.636,7.536,9.084,-511.047,-922.363,-306.641,90.1,48.14,32.38,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:455,WT901BLE67(2D08F28EB913),5.595,7.462,9.059,-509.277,-926.758,-303.467,90.38,48.08,32.93,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:456,WT901BLE67(2D08F28EB913),5.555,7.388,9.035,-507.568,-928.345,-300.171,90.34,47.87,33.03,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:456,WT901BLE67(2D08F28EB913),5.515,7.314,9.011,-504.15,-925.964,-297.607,90.07,47.66,33.04,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:456,WT901BLE67(2D08F28EB913),5.475,7.24,8.987,-502.136,-923.035,-295.044,89.93,47.29,33.19,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:481,WT901BLE67(2D08F28EB913),5.435,7.166,8.964,-500.122,-919.983,-293.823,89.63,46.86,33.37,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:481,WT901BLE67(2D08F28EB913),5.395,7.093,8.94,-499.329,-918.457,-293.396,89.19,46.49,33.45,81.608,-46.283,-219.892,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:481,WT901BLE67(2D08F28EB913),5.355,7.019,8.917,-498.901,-918.152,-295.166,88.54,46.16,33.47,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:482,WT901BLE67(2D08F28EB913),5.314,6.946,8.893,-500.977,-920.105,-297.852,88.03,46.07,33.48,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:540,WT901BLE67(2D08F28EB913),5.274,6.872,8.869,-504.395,-924.988,-303.528,87.86,45.8,33.68,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:540,WT901BLE67(2D08F28EB913),5.233,6.798,8.845,-509.888,-932.8,-308.411,88.0,45.31,34.07,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:541,WT901BLE67(2D08F28EB913),5.192,6.723,8.82,-515.625,-942.261,-314.392,88.57,44.92,34.54,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:541,WT901BLE67(2D08F28EB913),5.15,6.647,8.794,-520.63,-950.867,-317.688,88.85,44.65,34.73,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:570,WT901BLE67(2D08F28EB913),5.108,6.571,8.769,-525.146,-958.374,-322.998,89.16,44.41,34.88,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:570,WT901BLE67(2D08F28EB913),5.065,6.494,8.743,-528.748,-967.285,-325.5,89.62,44.43,35.12,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:570,WT901BLE67(2D08F28EB913),5.023,6.416,8.717,-530.151,-976.379,-327.759,89.99,44.77,35.27,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:570,WT901BLE67(2D08F28EB913),4.98,6.337,8.69,-529.785,-984.985,-328.186,90.02,45.0,35.27,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:599,WT901BLE67(2D08F28EB913),4.938,6.258,8.664,-528.32,-989.807,-327.332,89.85,45.06,35.37,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:599,WT901BLE67(2D08F28EB913),4.896,6.179,8.638,-526.917,-993.286,-324.89,89.68,44.91,35.5,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:599,WT901BLE67(2D08F28EB913),4.854,6.1,8.612,-524.902,-992.92,-322.51,89.22,44.65,35.39,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:599,WT901BLE67(2D08F28EB913),4.813,6.02,8.586,-523.499,-990.723,-320.374,88.57,44.42,35.07,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:660,WT901BLE67(2D08F28EB913),4.771,5.941,8.561,-522.034,-988.77,-319.031,88.12,44.09,35.01,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:660,WT901BLE67(2D08F28EB913),4.729,5.862,8.535,-522.705,-987.793,-317.81,87.62,43.7,34.93,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:660,WT901BLE67(2D08F28EB913),4.687,5.783,8.51,-522.827,-987.854,-318.42,87.18,43.32,35.01,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:660,WT901BLE67(2D08F28EB913),4.645,5.704,8.484,-524.658,-989.624,-319.763,86.86,43.04,35.06,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:690,WT901BLE67(2D08F28EB913),4.603,5.625,8.458,-526.978,-993.164,-322.815,86.68,42.9,35.25,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:690,WT901BLE67(2D08F28EB913),4.56,5.545,8.433,-531.189,-999.084,-326.965,86.65,42.78,35.38,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:690,WT901BLE67(2D08F28EB913),4.517,5.465,8.406,-534.912,-1006.226,-331.787,86.79,42.68,35.59,81.95,-45.4,-219.417,0.71051,0.5343,0.44638,-0.10172,26.4,10080.1.13,0.0
2024-9-19 20:9:49:690,WT901BLE67(2D08F28EB913),4.474,5.384,8.379,-539.978,-1013.794,-335.693,87.12,42.57,35.84,81.95,-45.4,-219.417,0.72086,0.52203,0.45444,-0.03494,26.4,10080.1.13,0.0
2024-9-19 20:9:49:720,WT901BLE67(2D08F28EB913),4.43,5.302,8.353,-543.701,-1021.362,-340.271,87.52,42.58,36.07,81.95,-45.4,-219.417,0.72086,0.52203,0.45444,-0.03494,26.4,10080.1.13,0.0
2024-9-19 20:9:49:721,WT901BLE67(2D08F28EB913),4.386,5.22,8.325,-547.363,-1029.236,-343.323,88.03,42.92,36.3,81.95,-45.4,-219.417,0.72086,0.52203,0.45444,-0.03494,26.4,10080.1.13,0.0
2024-9-19 20:9:49:721,WT901BLE67(2D08F28EB913),4.343,5.138,8.298,-548.645,-1035.583,-346.252,88.29,43.45,36.27,81.95,-45.4,-219.417,0.72086,0.52203,0.45444,-0.03494,26.4,10080.1.13,0.0
2024-9-19 20:9:49:721,WT901BLE67(2D08F28EB913),4.299,5.055,8.27,-549.622,-1042.847,-348.022,88.92,43.93,36.6,81.95,-45.4,-219.417,0.72086,0.52203,0.45444,-0.03494,26.4,10080.1.13,0.0
